overall,title,reviewText,asin,parent_asin,reviewerID,timestamp,helpful_vote,verified_purchase,review_length
4.0,"For the most part it’s good, but a few things could be easier - or better","While we wake up at different times, my wife and I are not fans of alarm clocks. We thought perhaps the sun rising kind would work. So far it is okay, but there are a few things that keep us from believing the Sunrise Alarm Clock, S6 White by LEMEGA, Wake-Up Light, Smart Alarm Clock deserves 5 stars. It is good, just not great. It is a large glow - this can work for or against you. We like the size for that - it’s not too big for us. But  the glow, while bright, is not disturbingly so. We are good with it. The reading of the number is only okay. We’d both prefer they’d be larger, brighter, and even “darker” in in tone. These feel a big too soft and therefore not a 5 star read. I’ll often have to look twice during the day - it’s not as bad at night. The one thing that’s frustrating is the hours - it reads in a 24 hour clock rather than the American traditional 12. We cannot figure out how to change it - we’ve read the instructions, looked at the product page, but we haven’t gotten it - yet. Maybe we will at some point. We prefer the 12 hours, but we’re dealing. Overall the instructions are not truly helpful and it is somewhat complicated to use as a result. It took a few tries to get it set right for the first time to use as an alarm clock. The sounds are alright, but we do not use them - we have a white noise machine we like - but at some point maybe we will. Overall it’s decent, and deserves the 4 star rating, but we cannot give it 5 stars as it is just that much off (complicated, the 24 hours) that it wouldn’t feel right. We’re glad we have it, but it should be easier.",B08XJVQPPJ,B08XJVQPPJ,AHSL6SPJ3F6JQU4TG2UFMHVVQCKA,1621387204654,1,False,1597
5.0,Lost and found! Perfect!,"I am so bad of losing my wallet all the time! But now with this device it's just perfect! The size of an actual debit card that fits in your wallet and battery life last up to 6 months or so. Easy to download the app and connect it to your phone! Gps tracker is also great! You can actually see the last location your wallet has been or where it is. The alarm sound is very loud and effective for it's size (which is another bonus, because you can hear it through a pile of clothes). Glad I bought this device. I still lose my wallet, but I'm glad I always have my phone on me to find it.",B07MYZWM3B,B07MZ166QD,AHYTQAAL6QSJDDKRVMVCZVMO3YJQ,1627680113793,0,True,588
5.0,Ah!  Now my piles of CDs/DVDs are packed away in the cases,"I had them dumped in a couple of those plastic/vinyl reusable grocery bags meaning it was not much fun looking for a movie to watch when I'm feeling ""offline"" and just ready to rewatch a movie I own.  I do have a good collection of horror movies - my favs!  Anyway, these three cases made it easy to get my music/videos organized an I'm a happy camper.  I may end up getting another set as I do like to buy those movies that I really, really like so I can watch them again.  These are perfect for getting them organized and neatly set up on a shelf beneath my TV.  What more could I ask for?",B0B6HD7J4H,B0B97FKSMN,AGBG3KK74IKWJNQVMQAGVBWJ7FAQ,1664252159071,0,False,591
4.0,Been using this with my mini-projector,"I had some issues with my flat screen tv - it is an older one, so not at all that surprising, but in the meantime, I didn't want to watch my shows on my laptop or even worse, my cell phone.  I have a small projector that I'd not used much, so I got it out along with the white silk ""screen"" I've used with it and set this stand up.  First, I had not realized how amazingly crisp my little projector has!  The screen I used is okay - it's not as opaque as  I would have liked, but it is a crisp, bright white screen.  It fit well on this stand  and I was able to move together two console tables together that are the same height so I had a place for the stand up off the floor.  That's one of the things I don't like about this stand - it expands from the top up, not from the bottom up!  What I mean is that the lower horizontal bar stays on bottom, near the legs.  Maybe that's to give it stability, but a third horizontal bar could have been added that moved up or down with the vertical poles.  The other thing that bothers me are the zip ties.  I would have preferred clips.  Large, plastic clips that can be reused over and over.  Zip ties, for most folks, would need to be cut off and that also assumes your screen material has grommets or some other type of reinforced hole.  If you are using a white bedsheet or some fancy fabric as a photo backdrop, the material may not have a way to secure it.  Clips would have been a good idea to include here.",B09NNLHDHT,B0BSN823MN,AGBG3KK74IKWJNQVMQAGVBWJ7FAQ,1653942429296,1,False,1457
4.0,I have another one similar to this,"I have a an older Creative Zen mp3 player that I love to use as it is very small, has a great many songs on it that I enjoy, but it is not bluetooth compatible.  The one similar to this one made my Creative Zen easier to use as I can plug it in and pair it with wireless ear buds.  The problem is, I have a speaker lightbulb that apparently is a sucker for an ""open bluetooth"" pairing which is how this one works as well.  Press the button on the adapter and it ""looks"" for available pairings meaning that my speaker lightbulb pairs with this adapter even though I don't want it to.  What I have found is that this one, like my other one, can pair with two items at the same time.  So if the stupid speaker bulb pairs with it, I hold the button until the second blue light flashes and usually that second prong will pair with the ear buds that I am trying to pair with it.  Just realize that is a short-coming of this type of adapter.  If you are on a plane trying to pair and having little success, try going in the bathroom with your adapter and the ear buds to ""contain"" the bluetooth and maybe that will help getting buds/adapter paired.",B082G38CRC,B082G38CRC,AGBG3KK74IKWJNQVMQAGVBWJ7FAQ,1585849382493,0,False,1141
5.0,"I had wondered about Chromebooks, now I know","I wasn't exactly sure what I was expecting since I've never had a laptop with a Chrome OS.  The thing that works for this laptop is that a student working in the cloud will love this - it opens fast, you can work with Office 365 or Google Docs - anything you can do online, this machine is up for the task.  It is not, however, a gaming computer at all unless it is a game you can play online.  The OS of this laptop does not require the RAM that Windows requires so it is an on/off fast laptop.  It is a large laptop which may be good or bad, depending on the person.  The keyboard isn't cramped at all, it has nice-sounding speakers and usb/earphone ports.  The best part is considering what laptops cost, getting this one is within reach of most students.  My daughter and I talked about the cost - I bought my HP laptop with Windows 10 a couple of years ago as a refurbished one at the local computer shop and it still cost me $600 - new, it still, today, is retailing for $1200!  For a tad over $200, you can grab this one and have pretty much everything you need.",B07RCSSNT1,B07RCSSNT1,AGBG3KK74IKWJNQVMQAGVBWJ7FAQ,1563844439359,1,False,1069
5.0,Sturdy stand for my Fire tablet.,"I don't have a printer as I know they're cheap, but the refill ink is expensive. So I use my tablet when looking up recipes and have it on the counter rather than have to print them off. The cover I have doubles as a stand, but when you swipe, it collapses or scoots across the counter. This little stand solved that issue. It's just plastic, but has a rubber pad on the bottom so it's slip resistant. Works great for my Fire tablet and doesn't block the downward facing speakers. Adjustments are solid clicks and stays put when swiping. Nice investment for 8"" tablets and larger smart phones. A++",B07CG71KQ1,B01LPJSV96,AEXLRZ34GTMM35NQRDZ4CDKKXLIA,1577573159844,1,True,597
5.0,I'll never run a fan and heat-sink again!!,Easy to install and runs very quiet compared to the OEM fan and heat-sink that came with my CPU. Dropped my temps by as much as 40F with all 8 cores running 100%,B00HKEI3EY,B07DW3S691,AEXLRZ34GTMM35NQRDZ4CDKKXLIA,1438113913000,0,True,161
5.0,Nice quality case and accessories,This is a nice accessory pack.  Everything seems to fit as it should. Love the case that it all comes it so nothing should get lost.  Everything in the kit is well made and should last for a long time.  No real complaints on this one.,B07FD3377Z,B08W3891Q2,AHX2B4DEER2QR3IU3CCNB3CWC6TA,1555148751931,0,False,234
4.0,Decent if you know what these are.,"These are bone conduction headphones that allow you to listen to music through the sides of your head (not your ears). We have ears for a reason though and since these don't send sound to your ear the sound quality will suffer a bit. They don't sound bad but like other bone conducting headphones, they will never sound as good as headphones or earbuds. Again, people have ears for a reason. The wonderful thing about these is I can still hear everything around me while listening to music. Imagine listening to background music in a store, that is exactly what bone conducting headphones are like. They are your own personal background music system. You can listen to music while still being able to easily hear everything around you.<br /><br />As for sound quality these fall way short of the average set of $20 earbuds but again, we have ears for a reason. Although a $200 pair of bone conducting headphones will sound a bit better, they still won't sound as good as standard headphones or earbuds. The audio quality is perfectly fine considering the technology and asking price but will not by any means amaze you. Again, Imagine background music at a store but with slightly better audio and right up against your head.<br /><br />These are comfortable though and weigh almost nothing and seem to have good battery life. Nothing crazy like 32 hours but more than enough for most people.<br /><br />The sound leaks a bit but this is pretty normal for bone conducting headphones at this price point. The controls are excellent and super easy which was nice to see.<br /><br />If you want to listen to music but still need to hear what's going on around you then these might be what you are looking for. If you don't need to hear the outside world and just want audio quality then bone conducting headphones in general are not for you.",B0BBDZF9CY,B0BNVQ9XW8,AFF6IT5MM7GHW5HLHWHVMWPFNUPA,1665625729364,1,False,1838
5.0,Gorgeous and Brownish,"Not as gold as the manufacturer's picture show, but still beautiful. I would say the writing is more of a light brown. Print and material are great and seem to be durable.",B093F9XNY8,B09VKKDKXS,AFCT3E7ZS4DZJ5657CQTWJCUQMVQ,1656642685758,0,True,171
3.0,Some issues,"I bought this as a gift for my husband, who is a sound sleeper. It's a pretty alarm clock and has varied settings and colors. It's definitely bright. But the instructions are terrible.  He's good at that stuff and it took him forever to figure it out, and he still doesn't know all the things it can do. So you'll need to be patient with setup.",B081CHLF46,B0C1N6CWVL,AGXDC74QRJOV7YUXGYSTJU3LVZVQ,1584992883850,0,True,344
4.0,Great Video Quality,"The camera quality is outstanding, and it supports 720 & 1080p. It has a wide field of vision, which basically captures footage from wall-to-wall. The spacial coverage this camera achieves, as well as the footage is very high quality. I haven’t mastered the 2-way audio feature yet, facial recognition and local storage, but it does have these capabilities. Basic set-up was fairly simple. I downloaded the app and set-up my account. You’re then given a QR code, which you place in front of the camera so it can read it, and then it does a basic set-up automatically. One confusing part of set-up was when the camera upgraded its firmware, and it acted like the camera was non-responsive until it finished upgrading (took about 5 minutes). After that, it worked perfectly. The unit itself is sturdy and much larger than other cameras we have of a similar design, but our other ones are more basic models. This Blue video camera is quite advanced and offers the best features of all of our cameras. I do think the unit itself is worth it, but it does seem a bit overpriced. I would definitely grab this if there’s ever a sale.",B084ZVGQ3C,B084ZVGQ3C,AEQLRFSCJIRIKSYQ2KQJCIBP4RHQ,1607521628440,1,False,1125
1.0,Smells like toxic chemicals,"This case is great...except for the insanely powerful toxic chemical smell that emanates from it.  I thought, ""let me air it out.""  Instead, a week later, it had made my bag smell the same cancerous way.<br /><br />I thought, ""bad batch, I'll return it and try again."" Instead, I got a product that gave me a headache after one whiff.<br /><br />Seriously. These things are hurting people.<br /><br />Someone has made a mistake in the manufacturing process and these cases are contaminated with a super toxic industrial chemical of some kind.  Beware.",B01DTYSVMM,B0739PKM78,AFA6EQNWEJULVVARED4FZN55DXNQ,1541122219335,8,True,551
